2020-10-28 19:22:23,327 INFO  Logger.cs: 70 - 
2020-10-31 19:13:20,808 INFO  ExportHelperExtension.cs: 1142 - Found 29 in servo hub-3
2020-10-31 19:13:20,808 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in servo hub-3
2020-10-31 19:13:20,808 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from bearing 5-14-16-4
2020-10-31 19:13:20,809 INFO  ExportHelperExtension.cs: 1142 - Found 27 in bearing 5-14-16-4
2020-10-31 19:13:20,809 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in bearing 5-14-16-4
2020-10-31 19:13:20,809 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from linkage_4-1
2020-10-31 19:13:20,810 INFO  ExportHelperExtension.cs: 1142 - Found 42 in linkage_4-1
2020-10-31 19:13:20,810 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in linkage_4-1
2020-10-31 19:13:20,810 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from soft hybrid gripper
2020-10-31 19:13:20,811 INFO  ExportHelperExtension.cs: 1142 - Found 47 in soft hybrid gripper
2020-10-31 19:13:20,811 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in soft hybrid gripper
2020-10-31 19:13:20,811 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-10-31 19:13:20,812 INFO  ExportHelperExtension.cs: 1167 - 7 components to check
2020-10-31 19:13:20,812 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hybridfixture-1
2020-10-31 19:13:20,812 INFO  ExportHelperExtension.cs: 1142 - Found 42 in hybridfixture-1
2020-10-31 19:13:20,813 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hybridfixture-1
2020-10-31 19:13:20,813 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from finger_proto_4.2-1
2020-10-31 19:13:20,813 INFO  ExportHelperExtension.cs: 1142 - Found 65 in finger_proto_4.2-1
2020-10-31 19:13:20,814 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in finger_proto_4.2-1
2020-10-31 19:13:20,814 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from linkag_3-1
2020-10-31 19:13:20,814 INFO  ExportHelperExtension.cs: 1142 - Found 45 in linkag_3-1
2020-10-31 19:13:20,815 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in linkag_3-1
2020-10-31 19:13:20,815 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hybrid-finger-1
2020-10-31 19:13:20,815 INFO  ExportHelperExtension.cs: 1142 - Found 35 in hybrid-finger-1
2020-10-31 19:13:20,815 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hybrid-finger-1
2020-10-31 19:13:20,816 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from servo hub-3
2020-10-31 19:13:20,816 INFO  ExportHelperExtension.cs: 1142 - Found 29 in servo hub-3
2020-10-31 19:13:20,816 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in servo hub-3
2020-10-31 19:13:20,817 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bearing 5-14-16-4
2020-10-31 19:13:20,817 INFO  ExportHelperExtension.cs: 1142 - Found 27 in bearing 5-14-16-4
2020-10-31 19:13:20,817 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bearing 5-14-16-4
2020-10-31 19:13:20,817 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from linkage_4-1
2020-10-31 19:13:20,818 INFO  ExportHelperExtension.cs: 1142 - Found 42 in linkage_4-1
2020-10-31 19:13:20,818 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in linkage_4-1
2020-10-31 19:13:21,113 INFO  SwAddin.cs: 316 - Loading config tree
2020-10-31 19:13:21,117 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-10-31 19:13:21,120 INFO  SwAddin.cs: 321 - Showing property manager
2020-10-31 19:13:25,136 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:32:08,018 INFO  SwAddin.cs: 271 - Assembly export called for file soft hybrid gripper
2020-10-31 19:32:08,018 INFO  SwAddin.cs: 276 - Save is required
2020-10-31 19:32:08,018 INFO  SwAddin.cs: 290 - Saving assembly
2020-10-31 19:32:08,264 INFO  SwAddin.cs: 293 - Opening property manager
2020-10-31 19:32:08,265 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from soft hybrid gripper
2020-10-31 19:32:08,265 INFO  ExportHelperExtension.cs: 1142 - Found 62 in soft hybrid gripper
2020-10-31 19:32:08,266 INFO  ExportHelperExtension.cs: 1152 - Found 4 features of type [CoordSys] in soft hybrid gripper
2020-10-31 19:32:08,266 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-10-31 19:32:08,267 INFO  ExportHelperExtension.cs: 1167 - 7 components to check
2020-10-31 19:32:08,267 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from hybridfixture-1
2020-10-31 19:32:08,268 INFO  ExportHelperExtension.cs: 1142 - Found 42 in hybridfixture-1
2020-10-31 19:32:08,268 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in hybridfixture-1
2020-10-31 19:32:08,269 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from finger_proto_4.2-1
2020-10-31 19:32:08,269 INFO  ExportHelperExtension.cs: 1142 - Found 65 in finger_proto_4.2-1
2020-10-31 19:32:08,269 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in finger_proto_4.2-1
2020-10-31 19:32:08,270 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from linkag_3-1
2020-10-31 19:32:08,270 INFO  ExportHelperExtension.cs: 1142 - Found 45 in linkag_3-1
2020-10-31 19:32:08,270 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in linkag_3-1
2020-10-31 19:32:08,271 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from hybrid-finger-1
2020-10-31 19:32:08,271 INFO  ExportHelperExtension.cs: 1142 - Found 35 in hybrid-finger-1
2020-10-31 19:32:08,272 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in hybrid-finger-1
2020-10-31 19:32:08,272 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from servo hub-3
2020-10-31 19:32:08,272 INFO  ExportHelperExtension.cs: 1142 - Found 29 in servo hub-3
2020-10-31 19:32:08,273 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in servo hub-3
2020-10-31 19:32:08,273 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from bearing 5-14-16-4
2020-10-31 19:32:08,274 INFO  ExportHelperExtension.cs: 1142 - Found 27 in bearing 5-14-16-4
2020-10-31 19:32:08,274 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in bearing 5-14-16-4
2020-10-31 19:32:08,274 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from linkage_4-1
2020-10-31 19:32:08,275 INFO  ExportHelperExtension.cs: 1142 - Found 42 in linkage_4-1
2020-10-31 19:32:08,275 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in linkage_4-1
2020-10-31 19:32:08,279 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from soft hybrid gripper
2020-10-31 19:32:08,279 INFO  ExportHelperExtension.cs: 1142 - Found 62 in soft hybrid gripper
2020-10-31 19:32:08,280 INFO  ExportHelperExtension.cs: 1152 - Found 2 features of type [RefAxis] in soft hybrid gripper
2020-10-31 19:32:08,280 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-10-31 19:32:08,280 INFO  ExportHelperExtension.cs: 1167 - 7 components to check
2020-10-31 19:32:08,280 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hybridfixture-1
2020-10-31 19:32:08,281 INFO  ExportHelperExtension.cs: 1142 - Found 42 in hybridfixture-1
2020-10-31 19:32:08,281 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hybridfixture-1
2020-10-31 19:32:08,281 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from finger_proto_4.2-1
2020-10-31 19:32:08,282 INFO  ExportHelperExtension.cs: 1142 - Found 65 in finger_proto_4.2-1
2020-10-31 19:32:08,282 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in finger_proto_4.2-1
2020-10-31 19:32:08,282 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from linkag_3-1
2020-10-31 19:32:08,283 INFO  ExportHelperExtension.cs: 1142 - Found 45 in linkag_3-1
2020-10-31 19:32:08,283 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in linkag_3-1
2020-10-31 19:32:08,283 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hybrid-finger-1
2020-10-31 19:32:08,284 INFO  ExportHelperExtension.cs: 1142 - Found 35 in hybrid-finger-1
2020-10-31 19:32:08,284 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hybrid-finger-1
2020-10-31 19:32:08,284 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from servo hub-3
2020-10-31 19:32:08,285 INFO  ExportHelperExtension.cs: 1142 - Found 29 in servo hub-3
2020-10-31 19:32:08,285 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in servo hub-3
2020-10-31 19:32:08,286 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bearing 5-14-16-4
2020-10-31 19:32:08,286 INFO  ExportHelperExtension.cs: 1142 - Found 27 in bearing 5-14-16-4
2020-10-31 19:32:08,286 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bearing 5-14-16-4
2020-10-31 19:32:08,287 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from linkage_4-1
2020-10-31 19:32:08,287 INFO  ExportHelperExtension.cs: 1142 - Found 42 in linkage_4-1
2020-10-31 19:32:08,287 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in linkage_4-1
2020-10-31 19:32:08,468 INFO  SwAddin.cs: 316 - Loading config tree
2020-10-31 19:32:08,469 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-10-31 19:32:08,470 INFO  SwAddin.cs: 321 - Showing property manager
2020-10-31 19:32:27,880 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:33:21,496 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:33:46,844 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:34:20,655 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:34:47,650 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:35:05,314 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:35:17,277 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:35:20,231 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:35:37,967 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:36:14,243 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:36:25,163 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:36:27,926 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:36:52,172 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:37:01,672 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:37:51,898 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:38:11,839 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:38:15,464 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:38:17,120 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:38:27,676 INFO  SwAddin.cs: 271 - Assembly export called for file soft hybrid gripper
2020-10-31 19:38:53,065 INFO  SwAddin.cs: 271 - Assembly export called for file soft hybrid gripper
2020-10-31 19:38:53,065 INFO  SwAddin.cs: 276 - Save is required
2020-10-31 19:38:53,065 INFO  SwAddin.cs: 290 - Saving assembly
2020-10-31 19:38:53,287 INFO  SwAddin.cs: 293 - Opening property manager
2020-10-31 19:38:53,288 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from soft hybrid gripper
2020-10-31 19:38:53,288 INFO  ExportHelperExtension.cs: 1142 - Found 63 in soft hybrid gripper
2020-10-31 19:38:53,289 INFO  ExportHelperExtension.cs: 1152 - Found 4 features of type [CoordSys] in soft hybrid gripper
2020-10-31 19:38:53,290 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-10-31 19:38:53,290 INFO  ExportHelperExtension.cs: 1167 - 7 components to check
2020-10-31 19:38:53,290 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from hybridfixture-1
2020-10-31 19:38:53,291 INFO  ExportHelperExtension.cs: 1142 - Found 42 in hybridfixture-1
2020-10-31 19:38:53,291 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in hybridfixture-1
2020-10-31 19:38:53,292 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from finger_proto_4.2-1
2020-10-31 19:38:53,292 INFO  ExportHelperExtension.cs: 1142 - Found 65 in finger_proto_4.2-1
2020-10-31 19:38:53,293 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in finger_proto_4.2-1
2020-10-31 19:38:53,293 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from linkag_3-1
2020-10-31 19:38:53,294 INFO  ExportHelperExtension.cs: 1142 - Found 45 in linkag_3-1
2020-10-31 19:38:53,294 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in linkag_3-1
2020-10-31 19:38:53,295 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from hybrid-finger-1
2020-10-31 19:38:53,295 INFO  ExportHelperExtension.cs: 1142 - Found 35 in hybrid-finger-1
2020-10-31 19:38:53,295 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in hybrid-finger-1
2020-10-31 19:38:53,296 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from servo hub-3
2020-10-31 19:38:53,296 INFO  ExportHelperExtension.cs: 1142 - Found 29 in servo hub-3
2020-10-31 19:38:53,300 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in servo hub-3
2020-10-31 19:38:53,301 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from bearing 5-14-16-4
2020-10-31 19:38:53,431 INFO  ExportHelperExtension.cs: 1142 - Found 27 in bearing 5-14-16-4
2020-10-31 19:38:53,432 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in bearing 5-14-16-4
2020-10-31 19:38:53,432 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from linkage_4-1
2020-10-31 19:38:53,432 INFO  ExportHelperExtension.cs: 1142 - Found 42 in linkage_4-1
2020-10-31 19:38:53,433 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in linkage_4-1
2020-10-31 19:38:53,434 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from soft hybrid gripper
2020-10-31 19:38:53,434 INFO  ExportHelperExtension.cs: 1142 - Found 63 in soft hybrid gripper
2020-10-31 19:38:53,435 INFO  ExportHelperExtension.cs: 1152 - Found 2 features of type [RefAxis] in soft hybrid gripper
2020-10-31 19:38:53,435 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-10-31 19:38:53,436 INFO  ExportHelperExtension.cs: 1167 - 7 components to check
2020-10-31 19:38:53,436 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hybridfixture-1
2020-10-31 19:38:53,436 INFO  ExportHelperExtension.cs: 1142 - Found 42 in hybridfixture-1
2020-10-31 19:38:53,437 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hybridfixture-1
2020-10-31 19:38:53,437 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from finger_proto_4.2-1
2020-10-31 19:38:53,437 INFO  ExportHelperExtension.cs: 1142 - Found 65 in finger_proto_4.2-1
2020-10-31 19:38:53,438 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in finger_proto_4.2-1
2020-10-31 19:38:53,438 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from linkag_3-1
2020-10-31 19:38:53,439 INFO  ExportHelperExtension.cs: 1142 - Found 45 in linkag_3-1
2020-10-31 19:38:53,439 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in linkag_3-1
2020-10-31 19:38:53,439 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from hybrid-finger-1
2020-10-31 19:38:53,440 INFO  ExportHelperExtension.cs: 1142 - Found 35 in hybrid-finger-1
2020-10-31 19:38:53,440 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in hybrid-finger-1
2020-10-31 19:38:53,441 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from servo hub-3
2020-10-31 19:38:53,441 INFO  ExportHelperExtension.cs: 1142 - Found 29 in servo hub-3
2020-10-31 19:38:53,441 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in servo hub-3
2020-10-31 19:38:53,441 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bearing 5-14-16-4
2020-10-31 19:38:53,442 INFO  ExportHelperExtension.cs: 1142 - Found 27 in bearing 5-14-16-4
2020-10-31 19:38:53,442 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bearing 5-14-16-4
2020-10-31 19:38:53,442 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from linkage_4-1
2020-10-31 19:38:53,443 INFO  ExportHelperExtension.cs: 1142 - Found 42 in linkage_4-1
2020-10-31 19:38:53,443 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in linkage_4-1
2020-10-31 19:38:53,555 INFO  SwAddin.cs: 316 - Loading config tree
2020-10-31 19:38:53,555 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2020-10-31 19:38:53,556 INFO  SwAddin.cs: 321 - Showing property manager
2020-10-31 19:39:09,833 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:39:10,027 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:39:26,386 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:39:31,966 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:40:17,990 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:40:24,082 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:40:26,516 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:40:58,913 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:41:28,667 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:41:47,865 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:41:49,622 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:42:08,546 INFO  ExportPropertyManager.cs: 456 - Configuration saved
2020-10-31 19:42:08,756 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2020-10-31 19:42:13,904 INFO  SwAddin.cs: 271 - Assembly export called for file soft hybrid gripper
2020-10-31 19:42:13,904 INFO  SwAddin.cs: 276 - Save is required
2020-10-31 19:42:13,904 INFO  SwAddin.cs: 290 - Saving assembly
2020-10-31 19:42:14,129 INFO  SwAddin.cs: 293 - Opening property manager
2020-10-31 19:42:14,129 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from soft hybrid gripper
2020-10-31 19:42:14,130 INFO  ExportHelperExtension.cs: 1142 - Found 64 in soft hybrid gripper
2020-10-31 19:42:14,131 INFO  ExportHelperExtension.cs: 1152 - Found 4 features of type [CoordSys] in soft hybrid gripper
2020-10-31 19:42:14,131 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2020-10-31 19:42:14,132 INFO  ExportHelperExtension.cs: 1167 - 7 components to check
2020-10-31 19:42:14,132 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from hybridfixture-1
2020-10-31 19:42:14,133 INFO  ExportHelperExtension.cs: 1142 - Found 42 in hybridfixture-1
2020-10-31 19:42:14,133 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in hybridfixture-1
2020-10-31 19:42:14,134 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from finger_proto_4.2-1
2020-10-31 19:42:14,134 INFO  ExportHelperExtension.cs: 1142 - Found 65 in finger_proto_4.2-1
2020-10-31 19:42:14,135 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in finger_proto_4.2-1
2020-10-31 19:42:14,135 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from linkag_3-1
2020-10-31 19:42:14,136 INFO  ExportHelperExtension.cs: 1142 - Found 45 in linkag_3-1
2020-10-31 19:42:14,136 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in linkag_3-1
2020-10-31 19:42:14,137 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from hybrid-finger-1
